SAMPLE	SESSION	VEG	DAY	MONTH	YEAR	WEB	NIGHT	TRAP	CAPT	TAG	SPP	AGE	SEX	REPROD	WT	NOTES	Stapp comments
2	May-95	GRASS	5	5	1995	25NE	4	49	R		PEMA	A	M	N			
2	May-95	GRASS	5	5	1995	25NE	4	50	R		PEMA	A	F	R			
3	Sep-95	SHRUB	18	9	1995	24NE	1	108	N		ONLE	A	F	R	30		
3	Sep-95	SHRUB	18	9	1995	24NE	1	27	N		ONLE	A	M	N	25		
3	Sep-95	SHRUB	18	9	1995	24NE	1	78	N		ONLE	A	M	R	33		
3	Sep-95	SHRUB	18	9	1995	24NE	1	77	N		ONLE	A	F	R	48		
3	Sep-95	SHRUB	18	9	1995	24NE	1	110	N		PEMA	A	M	R	21		
3	Sep-95	SHRUB	18	9	1995	24NE	1	72	N		PEMA	S	M	R	17.5		
3	Sep-95	GRASS	18	9	1995	27NE	1	53	N		SPTR	A	M	N	105		
3	Sep-95	SHRUB	19	9	1995	24NE	2	48	N		ONLE	S	M	N	29		
3	Sep-95	SHRUB	19	9	1995	24NE	2	70	N		ONLE	A	F	R	47		
3	Sep-95	SHRUB	19	9	1995	24NE	2	91	N		PEMA	S	M	R	18		
3	Sep-95	SHRUB	19	9	1995	24NE	2	110	R		PEMA	A	M	R			
3	Sep-95	GRASS	19	9	1995	27NE	2	99	N		ONLE	A	M	N	30		
3	Sep-95	GRASS	19	9	1995	27NE	2	113	N		ONLE	A	F	R	30		
3	Sep-95	GRASS	19	9	1995	27NE	2	13	N		ONLE	A	M	N	37		
3	Sep-95	SHRUB	20	9	1995	24NE	3	116	N		ONLE	S	M	N	28		
3	Sep-95	SHRUB	20	9	1995	24NE	3	46	R		ONLE	A	M	R			
3	Sep-95	SHRUB	20	9	1995	24NE	3	58	R		ONLE	A	F	R			
3	Sep-95	SHRUB	20	9	1995	24NE	3	56	N		PEMA	A	M	R	23		
3	Sep-95	SHRUB	20	9	1995	24NE	3	100	N		PEMA	A	F	N	21		
3	Sep-95	SHRUB	20	9	1995	24NE	3	9	N		PEMA	A	M	R	20		
3	Sep-95	SHRUB	20	9	1995	24NE	3	97	N		PEMA	A	M	N	20		
3	Sep-95	SHRUB	20	9	1995	24NE	3	107	R		PEMA	A	M	R			
3	Sep-95	SHRUB	20	9	1995	24NE	3	91	R		PEMA	S	M	N			
3	Sep-95	GRASS	20	9	1995	27NE	3	97	R		ONLE	A	M	R			
3	Sep-95	GRASS	20	9	1995	27NE	3	106	R		ONLE	A	F	R			
3	Sep-95	GRASS	20	9	1995	27NE	3	116	R		ONLE	A	M	N			
3	Sep-95	SHRUB	21	9	1995	24NE	4	49	N		ONLE	A	M	N	30		
3	Sep-95	SHRUB	21	9	1995	24NE	4	5	R		ONLE	A	F	N			
3	Sep-95	SHRUB	21	9	1995	24NE	4	99	N		PEMA	S	F	N	22		
3	Sep-95	SHRUB	21	9	1995	24NE	4	68	R		PEMA	A	M	N			
3	Sep-95	SHRUB	21	9	1995	24NE	4	14	R		PEMA	S	M	N			
3	Sep-95	SHRUB	24	9	1995	13NE	1	27	N		DIOR	A	F	R	52		
3	Sep-95	SHRUB	24	9	1995	13NE	1	83	N		ONLE	A	M	N	32		
3	Sep-95	SHRUB	24	9	1995	13NE	1	28	N		ONLE	A	M	N	33		
3	Sep-95	SHRUB	24	9	1995	13NE	1	8	N		ONLE	A	F	N	31		
3	Sep-95	SHRUB	24	9	1995	13NE	1	16	N		ONLE	A	F	N	29		
3	Sep-95	SHRUB	24	9	1995	13NE	1	20	N		ONLE	A	F	R	30		
3	Sep-95	SHRUB	24	9	1995	13NE	1	43	N		PEMA	A	M	N	16		
3	Sep-95	SHRUB	24	9	1995	13NE	1	113	N		PEMA	A	F	N	27		
3	Sep-95	SHRUB	24	9	1995	13NE	1	10	N		PEMA	A	M	R	24.5		
3	Sep-95	SHRUB	24	9	1995	13NW	1	84	N		DIOR	S	F	N	37		
3	Sep-95	SHRUB	24	9	1995	13NW	1	92	N		DIOR	A	F	N	72		
3	Sep-95	SHRUB	24	9	1995	13NW	1	17	N		ONLE	A	M	N	31		
3	Sep-95	SHRUB	24	9	1995	13NW	1	73	N		ONLE	S	M	N	28		
3	Sep-95	SHRUB	24	9	1995	13NW	1	103	N		ONLE	A	M	N	34		
3	Sep-95	SHRUB	24	9	1995	13NW	1	22	N		PEMA	A	F	R	24		
3	Sep-95	SHRUB	24	9	1995	13NW	1	16	N		PEMA	S	M	N	21		
3	Sep-95	SHRUB	24	9	1995	13NW	1	119	N		PEMA	A	M	N	22		
3	Sep-95	SHRUB	24	9	1995	13NW	1	49	N		PEMA	A	M	N	15		
3	Sep-95	SHRUB	24	9	1995	13NW	1	75	N		PEMA	S	M	N	22		
3	Sep-95	SHRUB	24	9	1995	13NW	1	86	N		PEMA	A	M	N	25		
3	Sep-95	SHRUB	24	9	1995	13NW	1	99	N		PEMA	A	M	N	28		
3	Sep-95	SHRUB	24	9	1995	13NW	1	107	N		PEMA	J	M	N	18		
3	Sep-95	SHRUB	24	9	1995	13NW	1	27	N		REME	A	M	R	14		
3	Sep-95	SHRUB	24	9	1995	13NW	1	26	N		REME	A	M	R	10		
3	Sep-95	SHRUB	24	9	1995	13NW	1	77	N		REME	A	F	N	7		
3	Sep-95	SHRUB	25	9	1995	13NE	2	26	R		DIOR	A	F	R			
3	Sep-95	SHRUB	25	9	1995	13NE	2	29	N		ONLE	S	M	N	15		
3	Sep-95	SHRUB	25	9	1995	13NE	2	40	N		ONLE	A	F	N	30		
3	Sep-95	SHRUB	25	9	1995	13NE	2	63	N		ONLE	S	F	N	24		
3	Sep-95	SHRUB	25	9	1995	13NE	2	98	N		ONLE	S	M	N			
3	Sep-95	SHRUB	25	9	1995	13NE	2	8	R		ONLE	A	M	N			
3	Sep-95	SHRUB	25	9	1995	13NE	2	17	R		ONLE	A	F	N			
3	Sep-95	SHRUB	25	9	1995	13NE	2	20	R		ONLE	A	F	N			
3	Sep-95	SHRUB	25	9	1995	13NE	2	34	R		PEMA	S	M	N			
3	Sep-95	SHRUB	25	9	1995	13NE	2	61	R		PEMA	A	M	N			
3	Sep-95	SHRUB	25	9	1995	13NE	2	118	R		PEMA	A	F	R			
3	Sep-95	SHRUB	25	9	1995	13NE	2	82	N		REME	A	F	R	19		
3	Sep-95	SHRUB	25	9	1995	13NW	2	64	N		DIOR	A	M	N	62		
3	Sep-95	SHRUB	25	9	1995	13NW	2	124	R		DIOR	A	M	N			
3	Sep-95	SHRUB	25	9	1995	13NW	2	17	N		ONLE	A	F	N	24		
3	Sep-95	SHRUB	25	9	1995	13NW	2	48	N		ONLE	A	F	N	25		
3	Sep-95	SHRUB	25	9	1995	13NW	2	47	N		ONLE	A	M	R	35		
3	Sep-95	SHRUB	25	9	1995	13NW	2	70	N		ONLE	A	F	N	33		
3	Sep-95	SHRUB	25	9	1995	13NW	2	89	N		ONLE	S	M	N	18		
3	Sep-95	SHRUB	25	9	1995	13NW	2	35	N		ONLE	A	M	N	35		
3	Sep-95	SHRUB	25	9	1995	13NW	2	27	R		ONLE	S	F	N			
3	Sep-95	SHRUB	25	9	1995	13NW	2	18	R		ONLE	A	M	N			
3	Sep-95	SHRUB	25	9	1995	13NW	2	96	R		ONLE	A	M	N			
3	Sep-95	SHRUB	25	9	1995	13NW	2	117	N		PEMA	S	F	N	21		
3	Sep-95	SHRUB	25	9	1995	13NW	2	80	N		PEMA	S	M	N	13		
3	Sep-95	SHRUB	25	9	1995	13NW	2	84	N		PEMA	S	F	N	20		
3	Sep-95	SHRUB	25	9	1995	13NW	2	1	R		PEMA	S	M	N			
3	Sep-95	SHRUB	25	9	1995	13NW	2	119	R		PEMA	A	M	N			
3	Sep-95	SHRUB	25	9	1995	13NW	2	49	R		PEMA	A	M	N			
3	Sep-95	SHRUB	25	9	1995	13NW	2	108	R		PEMA	S	F	N			
3	Sep-95	SHRUB	25	9	1995	13NW	2	99	R		PEMA	A	F	N			
3	Sep-95	SHRUB	25	9	1995	13NW	2	85	R		PEMA	S	M	N			
3	Sep-95	SHRUB	25	9	1995	13NW	2	26	N		REME	A	M	N	10		
3	Sep-95	SHRUB	25	9	1995	13NW	2	104	R		REME	A	M	R			
3	Sep-95	SHRUB	25	9	1995	13NW	2	120	N		SPTR	A	M	N	92		
3	Sep-95	GRASS	25	9	1995	25NE	2	76	N		ONLE	.	.	.		DIT-WEASEL	
3	Sep-95	GRASS	25	9	1995	25NE	2	19	N		ONLE	A	F	R	34		
3	Sep-95	SHRUB	27	9	1995	13NE	3	29	N		ONLE	J	F	N	17		
3	Sep-95	SHRUB	27	9	1995	13NE	3	100	R		ONLE	J	F	N			
3	Sep-95	SHRUB	27	9	1995	13NE	3	92	R		ONLE	S	F	N			
3	Sep-95	SHRUB	27	9	1995	13NE	3	28	R		ONLE	A	F	N	30		
3	Sep-95	SHRUB	27	9	1995	13NE	3	8	R		ONLE	A	F	N			
3	Sep-95	SHRUB	27	9	1995	13NE	3	6	R		ONLE	A	M	N			
3	Sep-95	SHRUB	27	9	1995	13NE	3	5	R		ONLE	A	F	N			
3	Sep-95	SHRUB	27	9	1995	13NE	3	121	R		PEMA	A	M	N			
3	Sep-95	SHRUB	27	9	1995	13NE	3	124	R		PEMA	A	F	R			
3	Sep-95	SHRUB	27	9	1995	13NE	3	42	R		PEMA	S	M	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	90	N		DIOR	A	M	N	62		
3	Sep-95	SHRUB	27	9	1995	13NW	3	21	R		DIOR	A	M	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	84	R		DIOR	A	F	R			
3	Sep-95	SHRUB	27	9	1995	13NW	3	77	N		ONLE	A	M	N	33		
3	Sep-95	SHRUB	27	9	1995	13NW	3	26	R		ONLE	A	M	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	16	R		ONLE	S	F	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	72	R		ONLE	A	F	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	35	R		ONLE	S	F	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	38	R		ONLE	S	F	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	104	R		ONLE	A	M	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	89	R		ONLE	S	M	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	9	N		PEMA	S	F	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	98	N		PEMA	S	M	N	17		
3	Sep-95	SHRUB	27	9	1995	13NW	3	96	N		PEMA	A	F	R	27		
3	Sep-95	SHRUB	27	9	1995	13NW	3	3	R		PEMA	A	M	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	117	R		PEMA	A	F	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	119	R		PEMA	A	M	R			
3	Sep-95	SHRUB	27	9	1995	13NW	3	49	R		PEMA	S	M	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	80	R		PEMA	S	M	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	74	R		PEMA	S	M	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	107	R		PEMA	A	F	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	108	R		PEMA	S	M	N			
3	Sep-95	SHRUB	27	9	1995	13NW	3	99	R		PEMA	A	F	R			
3	Sep-95	SHRUB	27	9	1995	13NW	3	85	R		PEMA	S	F	N			
3	Sep-95	GRASS	27	9	1995	25NE	3	28	N		ONLE	S	M	N	28		
3	Sep-95	GRASS	27	9	1995	25NE	3	19	R		ONLE	A	F	R			
3	Sep-95	SHRUB	28	9	1995	13NE	4	50	N		ONLE	A	M	N	29		
3	Sep-95	SHRUB	28	9	1995	13NE	4	85	R		ONLE	S	F	N			
3	Sep-95	SHRUB	28	9	1995	13NE	4	2	R		ONLE	A	M	N			
3	Sep-95	SHRUB	28	9	1995	13NE	4	116	R		ONLE	A	F	N			
3	Sep-95	SHRUB	28	9	1995	13NE	4	16	R		ONLE	A	M	N			
3	Sep-95	SHRUB	28	9	1995	13NE	4	20	R		ONLE	A	F	R			
3	Sep-95	SHRUB	28	9	1995	13NE	4	29	R		ONLE	J	F	N			
3	Sep-95	SHRUB	28	9	1995	13NE	4	28	R		ONLE	A	F	N			
3	Sep-95	SHRUB	28	9	1995	13NE	4	72	R		PEMA	A	M	N			
3	Sep-95	SHRUB	28	9	1995	13NE	4	101	R		PEMA	A	F	R			
3	Sep-95	SHRUB	28	9	1995	13NE	4	91	R		PEMA	A	M	R			
3	Sep-95	SHRUB	28	9	1995	13NW	4	59	N		DIOR	A	M	N	50		
3	Sep-95	SHRUB	28	9	1995	13NW	4	91	N		DIOR	A	F	N	58		
3	Sep-95	SHRUB	28	9	1995	13NW	4	124	R		DIOR	A	M	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	82	R		DIOR	A	F	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	120	N		ONLE	S	M	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	70	N		ONLE	S	M	N	19		
3	Sep-95	SHRUB	28	9	1995	13NW	4	26	R		ONLE	A	F	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	21	R		ONLE	A	M	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	16	R		ONLE	A	F	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	38	R		ONLE	A	F	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	89	R		ONLE	A	M	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	84	R		ONLE	S	M	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	92	R		ONLE	A	M	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	1	N		PEMA	J	F	N	13		
3	Sep-95	SHRUB	28	9	1995	13NW	4	55	N		PEMA	A	M	N	17		
3	Sep-95	SHRUB	28	9	1995	13NW	4	9	R		PEMA	S	F	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	117	R		PEMA	S	F	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	119	R		PEMA	A	M	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	76	R		PEMA	S	M	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	75	R		PEMA	A	M	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	47	R		PEMA	S	M	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	100	R		PEMA	A	F	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	106	R		PEMA	A	F	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	90	R		PEMA	S	F	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	96	R		PEMA	J	F	N			
3	Sep-95	SHRUB	28	9	1995	13NW	4	99	R		PEMA	J	M	N			
4	May-96	SHRUB	6	5	1996	13NE	1	5	N		ONLE	A	M	N	34		
4	May-96	SHRUB	6	5	1996	13NE	1	79	N		ONLE	A	M	R	48		
4	May-96	SHRUB	6	5	1996	13NE	1	2	N		PEMA	A	M	R	14		
4	May-96	SHRUB	6	5	1996	13NE	1	10	N		PEMA	A	F	R	23		
4	May-96	SHRUB	6	5	1996	13NE	1	19	N		PEMA	A	F	R	21		
4	May-96	SHRUB	6	5	1996	13NE	1	61	N		PEMA	A	M	N	17		
4	May-96	SHRUB	6	5	1996	13NE	1	117	N		PEMA	A	M	N	21.5		
4	May-96	SHRUB	6	5	1996	13NE	2	18	N		DIOR	A	M	R	73		
4	May-96	SHRUB	6	5	1996	13NE	2	39	N		ONLE	A	F	R	46		
4	May-96	SHRUB	6	5	1996	13NE	2	86	R		ONLE	A	M	R			
4	May-96	SHRUB	6	5	1996	13NE	2	3	N		PEMA	A	M	N	15		
4	May-96	SHRUB	6	5	1996	13NE	2	2	R		PEMA	A	M	R			
4	May-96	SHRUB	6	5	1996	13NE	2	10	R		PEMA	A	F	R			
4	May-96	SHRUB	6	5	1996	13NE	2	20	R		PEMA	A	F	N			
4	May-96	SHRUB	6	5	1996	13NE	2	61	R		PEMA	A	M	N			
4	May-96	SHRUB	6	5	1996	13NE	2	118	R		PEMA	A	M	R			
4	May-96	SHRUB	6	5	1996	13NE	2	56	N		REME	A	M	R	10		
4	May-96	SHRUB	6	5	1996	13NE	2	91	N		REME	A	M	N	11.5		
4	May-96	SHRUB	6	5	1996	13NE	2	120	N		REME	A	M	N	9		
4	May-96	SHRUB	6	5	1996	13NW	1	80	N		DIOR	A	F	R	70		
4	May-96	SHRUB	6	5	1996	13NW	1	89	N		DIOR	A	M	R	77		
4	May-96	SHRUB	6	5	1996	13NW	1	90	N		DIOR	A	F	N	65.5		
4	May-96	SHRUB	6	5	1996	13NW	1	40	N		ONLE	A	F	R	39		
4	May-96	SHRUB	6	5	1996	13NW	1	82	N		ONLE	A	M	R	28		
4	May-96	SHRUB	6	5	1996	13NW	1	117	N		ONLE	A	F	R	32		
4	May-96	SHRUB	6	5	1996	13NW	1	5	N		PEMA	A	F	N	14		
4	May-96	SHRUB	6	5	1996	13NW	1	9	N		PEMA	A	M	R	22		
4	May-96	SHRUB	6	5	1996	13NW	1	19	N		PEMA	A	F	R	19		
4	May-96	SHRUB	6	5	1996	13NW	1	79	N		PEMA	A	M	N	18		
4	May-96	SHRUB	6	5	1996	13NW	1	87	N		PEMA	A	M	R	20.5		
4	May-96	SHRUB	6	5	1996	13NW	1	88	N		PEMA	A	M	N	21		
4	May-96	SHRUB	6	5	1996	13NW	1	99	N		PEMA	A	F	N	21		
4	May-96	SHRUB	6	5	1996	13NW	1	120	N		PEMA	A	F	R	19		
4	May-96	SHRUB	6	5	1996	13NW	1	26	N		REME	A	F	N	10.5		
4	May-96	SHRUB	6	5	1996	13NW	1	37	N		REME	A	M	N	10		
4	May-96	SHRUB	6	5	1996	13NW	1	46	N		REME	A	F	R	12		
4	May-96	SHRUB	6	5	1996	13NW	1	75	N		REME	A	M	N	9		
4	May-96	SHRUB	6	5	1996	13NW	2	80	R		DIOR	A	F	R			
4	May-96	SHRUB	6	5	1996	13NW	2	106	N		ONLE	A	M	R	46		
4	May-96	SHRUB	6	5	1996	13NW	2	123	N		ONLE	A	M	R	39		
4	May-96	SHRUB	6	5	1996	13NW	2	19	R		ONLE	A	F	R			
4	May-96	SHRUB	6	5	1996	13NW	2	79	R		ONLE	A	M	R			
4	May-96	SHRUB	6	5	1996	13NW	2	87	R		ONLE	A	M	R			
4	May-96	SHRUB	6	5	1996	13NW	2	89	R		ONLE	A	F	R			
4	May-96	SHRUB	6	5	1996	13NW	2	9	N		PEMA	A	F	R	22		
4	May-96	SHRUB	6	5	1996	13NW	2	100	N		PEMA	A	F	N	19.5		
4	May-96	SHRUB	6	5	1996	13NW	2	115	N		PEMA	A	M	N	21		
4	May-96	SHRUB	6	5	1996	13NW	2	5	R		PEMA	A	F	N			
4	May-96	SHRUB	6	5	1996	13NW	2	8	R		PEMA	A	M	R			
4	May-96	SHRUB	6	5	1996	13NW	2	88	R		PEMA	A	M	R			
4	May-96	SHRUB	6	5	1996	13NW	2	120	R		PEMA	A	F	R			
4	May-96	SHRUB	6	5	1996	13NW	2	124	R		PEMA	A	F	N			
4	May-96	SHRUB	6	5	1996	13NW	2	24	N		REME	A	N	R	10		
4	May-96	GRASS	6	5	1996	25NE	1	29	N		SPTR	A	M	N	120		
4	May-96	SHRUB	8	5	1996	13NE	3	20	N		DIOR	A	F	R	62		
4	May-96	SHRUB	8	5	1996	13NE	3	18	R		DIOR	A	M	R			
4	May-96	SHRUB	8	5	1996	13NE	3	2	N		ONLE	A	F	R	45		
4	May-96	SHRUB	8	5	1996	13NE	3	78	N		ONLE	A	M	R	52		
4	May-96	SHRUB	8	5	1996	13NE	3	117	N		ONLE	A	F	R	34.5		
4	May-96	SHRUB	8	5	1996	13NE	3	31	N		PEMA	S	F	N	15		
4	May-96	SHRUB	8	5	1996	13NE	3	98	N		PEMA	A	M	N			
4	May-96	SHRUB	8	5	1996	13NE	3	120	N		PEMA	A	F	R	22.5		
4	May-96	SHRUB	8	5	1996	13NE	3	5	R		PEMA	A	M	N			
4	May-96	SHRUB	8	5	1996	13NE	3	10	R		PEMA	A	F	N			
4	May-96	SHRUB	8	5	1996	13NE	3	82	R		PEMA	A	M	N			
4	May-96	SHRUB	8	5	1996	13NE	3	119	R		PEMA	A	M	R			
4	May-96	SHRUB	8	5	1996	13NE	3	9	N		REME	A	F	N	13		
4	May-96	SHRUB	8	5	1996	13NE	3	39	N		REME	A	M	R	13		
4	May-96	SHRUB	8	5	1996	13NE	3	57	N		REME	A	M	R	10		
4	May-96	SHRUB	8	5	1996	13NE	3	70	N		REME	A	M	R	8		
4	May-96	SHRUB	8	5	1996	13NE	3	111	N		REME	A	M	R	11.5		
4	May-96	SHRUB	8	5	1996	13NE	4	39	N		DIOR	A	M	R	62		
4	May-96	SHRUB	8	5	1996	13NE	4	19	R		DIOR	A	M	R			
4	May-96	SHRUB	8	5	1996	13NE	4	20	R		DIOR	A	M	R			
4	May-96	SHRUB	8	5	1996	13NE	4	79	R		ONLE	A	M	R			
4	May-96	SHRUB	8	5	1996	13NE	4	116	R		ONLE	A	F	R			
4	May-96	SHRUB	8	5	1996	13NE	4	64	N		PEMA	A	M	N	19		
4	May-96	SHRUB	8	5	1996	13NE	4	90	N		PEMA	A	M	N	23		
4	May-96	SHRUB	8	5	1996	13NE	4	114	N		PEMA	A	F	N	14		
4	May-96	SHRUB	8	5	1996	13NE	4	3	R		PEMA	A	F	R			
4	May-96	SHRUB	8	5	1996	13NE	4	10	R		PEMA	A	F	R			
4	May-96	SHRUB	8	5	1996	13NE	4	18	R		PEMA	A	F	R			
4	May-96	SHRUB	8	5	1996	13NE	4	52	R		PEMA	A	M	R			
4	May-96	SHRUB	8	5	1996	13NE	4	71	R		PEMA	A	M	N			
4	May-96	SHRUB	8	5	1996	13NE	4	118	R		PEMA	A	F	R			
4	May-96	SHRUB	8	5	1996	13NE	4	119	R		PEMA	A	F	R			
4	May-96	SHRUB	8	5	1996	13NE	4	120	R		PEMA	A	F	R			
4	May-96	SHRUB	8	5	1996	13NE	4	66	N		REME	A	F	R			
4	May-96	SHRUB	8	5	1996	13NE	4	76	N		REME	A	M	N	12		
4	May-96	SHRUB	8	5	1996	13NE	4	97	N		REME	A	M	N	10		
4	May-96	SHRUB	8	5	1996	13NW	3	79	R		DIOR	A	F	N			
4	May-96	SHRUB	8	5	1996	13NW	3	90	R		DIOR	A	F	R			
4	May-96	SHRUB	8	5	1996	13NW	3	62	N		ONLE	A	M	R	41		
4	May-96	SHRUB	8	5	1996	13NW	3	9	R		ONLE	A	F	R			
4	May-96	SHRUB	8	5	1996	13NW	3	26	R		ONLE	A	F	R			
4	May-96	SHRUB	8	5	1996	13NW	3	46	R		ONLE	A	M	R			
4	May-96	SHRUB	8	5	1996	13NW	3	80	R		ONLE	A	M	R			
4	May-96	SHRUB	8	5	1996	13NW	3	108	N		PEMA	A	M	N	30		
4	May-96	SHRUB	8	5	1996	13NW	3	5	R		PEMA	A	M	N			
4	May-96	SHRUB	8	5	1996	13NW	3	13	R		PEMA	A	F	N			
4	May-96	SHRUB	8	5	1996	13NW	3	88	R		PEMA	A	F	R			
4	May-96	SHRUB	8	5	1996	13NW	3	89	R		PEMA	A	M	R			
4	May-96	SHRUB	8	5	1996	13NW	3	100	R		PEMA	A	F	N			
4	May-96	SHRUB	8	5	1996	13NW	3	120	R		PEMA	A	F	R			
4	May-96	SHRUB	8	5	1996	13NW	3	50	N		REME	A	F	R	14		
4	May-96	SHRUB	8	5	1996	13NW	3	12	R		REME	A	F	N			
4	May-96	SHRUB	8	5	1996	13NW	3	21	R		REME	A	M	R			
4	May-96	SHRUB	8	5	1996	13NW	3	37	R		REME	A	M	R			
4	May-96	SHRUB	8	5	1996	13NW	4	80	N		DIOR	A	F	N	35		
4	May-96	SHRUB	8	5	1996	13NW	4	79	R		DIOR	A	F	R			
4	May-96	SHRUB	8	5	1996	13NW	4	84	R		DIOR	A	M	R			
4	May-96	SHRUB	8	5	1996	13NW	4	90	R		DIOR	A	F	R			
4	May-96	SHRUB	8	5	1996	13NW	4	117	N		ONLE	A	M	N	33		
4	May-96	SHRUB	8	5	1996	13NW	4	8	R		ONLE	A	F	R			
4	May-96	SHRUB	8	5	1996	13NW	4	10	R		ONLE	A	F	R			
4	May-96	SHRUB	8	5	1996	13NW	4	5	N		PEMA	A	M	N	23		
4	May-96	SHRUB	8	5	1996	13NW	4	9	R		PEMA	A	F	R			
4	May-96	SHRUB	8	5	1996	13NW	4	18	R		PEMA	A	F	R			
4	May-96	SHRUB	8	5	1996	13NW	4	70	R		PEMA	A	M	N			
4	May-96	SHRUB	8	5	1996	13NW	4	89	R		PEMA	A	M	R			
4	May-96	SHRUB	8	5	1996	13NW	4	99	R		PEMA	A	M	N			
4	May-96	SHRUB	8	5	1996	13NW	4	114	R		PEMA	A	M	N			
4	May-96	SHRUB	8	5	1996	13NW	4	120	R		PEMA	A	F	N			
4	May-96	SHRUB	8	5	1996	13NW	4	109	N		REME	A	M	R	12		
4	May-96	GRASS	8	5	1996	25NE	3	25	N		PEMA	A	M	R	13		
4	May-96	GRASS	8	5	1996	25NE	4	19	N		PEMA	A	M	N	17		
4	May-96	SHRUB	13	5	1996	24NE	1	6	N		DIOR	A	M	N	74		
4	May-96	SHRUB	13	5	1996	24NE	1	7	N		DIOR	A	F	N	59		
4	May-96	SHRUB	13	5	1996	24NE	1	16	N		DIOR	A	F	R	57		
4	May-96	SHRUB	13	5	1996	24NE	1	90	N		DIOR	A	F	R	66.5		
4	May-96	SHRUB	13	5	1996	24NE	1	69	N		ONLE	A	F	R	35.5		
4	May-96	SHRUB	13	5	1996	24NE	1	105	N		ONLE	A	F	R	37		
4	May-96	SHRUB	13	5	1996	24NE	1	9	N		PEMA	A	M	N	19		
4	May-96	SHRUB	13	5	1996	24NE	1	19	N		PEMA	A	F	R	32.5		
4	May-96	SHRUB	13	5	1996	24NE	1	21	N		PEMA	A	F	N	17		
4	May-96	SHRUB	13	5	1996	24NE	1	26	N		PEMA	A	F	R	24		
4	May-96	SHRUB	13	5	1996	24NE	1	30	N		PEMA	A	M	R	13		
4	May-96	SHRUB	13	5	1996	24NE	1	32	N		PEMA	A	M	R	12		
4	May-96	SHRUB	13	5	1996	24NE	1	36	N		PEMA	A	M	R	20		
4	May-96	SHRUB	13	5	1996	24NE	1	48	N		PEMA	A	F	R	27		
4	May-96	SHRUB	13	5	1996	24NE	1	49	N		PEMA	A	F	R	26		
4	May-96	SHRUB	13	5	1996	24NE	1	51	N		PEMA	J	F	N	14.5		
4	May-96	SHRUB	13	5	1996	24NE	1	66	N		PEMA	A	F	N	18.5		
4	May-96	SHRUB	13	5	1996	24NE	1	74	N		PEMA	A	M	R	22.5		
4	May-96	SHRUB	13	5	1996	24NE	1	80	N		PEMA	A	F	N	19		
4	May-96	SHRUB	13	5	1996	24NE	1	97	N		PEMA	A	M	N	24		
4	May-96	SHRUB	13	5	1996	24NE	1	103	N		PEMA	A	M	N	20		
4	May-96	GRASS	13	5	1996	27NE	1	37	N		ONLE	J	M	N	23		
4	May-96	GRASS	13	5	1996	27NE	1	63	N		ONLE	A	M	N	26		
4	May-96	SHRUB	14	5	1996	24NE	2	29	N		DIOR	A	F	N	95		
4	May-96	SHRUB	14	5	1996	24NE	2	4	R		DIOR	A	F	R			
4	May-96	SHRUB	14	5	1996	24NE	2	79	R		DIOR	A	F	R			
4	May-96	SHRUB	14	5	1996	24NE	2	20	N		ONLE	A	M	R	27		
4	May-96	SHRUB	14	5	1996	24NE	2	36	N		ONLE	A	F	R	44		
4	May-96	SHRUB	14	5	1996	24NE	2	35	N		PEMA	A	N	R	20		
