,MSW05_Order,MSW05_Genus,MSW05_Species,MSW05_Binomial,X5.1_AdultBodyMass_g,X6.1_DietBreadth,X12.1_HabitatBreadth,X22.1_HomeRange_km2
4573,Rodentia,Salpingotus,kozlovi,Salpingotus kozlovi,NA,NA,NA,NA
4574,Rodentia,Salpingotus,pallidus,Salpingotus pallidus,NA,NA,NA,NA
4575,Rodentia,Salpingotus,thomasi,Salpingotus thomasi,NA,NA,NA,NA
4576,Dasyuromorphia,Sarcophilus,harrisii,Sarcophilus harrisii,8202.25,1,1,NA
4577,Chiroptera,Sauromys,petrophilus,Sauromys petrophilus,14.25,NA,1,NA
4578,Soricomorpha,Scalopus,aquaticus,Scalopus aquaticus,87.15,4,2,0.005706842
4579,Soricomorpha,Scapanulus,oweni,Scapanulus oweni,NA,1,NA,NA
4580,Soricomorpha,Scapanus,latimanus,Scapanus latimanus,62.46,1,1,NA
4581,Soricomorpha,Scapanus,orarius,Scapanus orarius,62.13,3,2,0.001058952
4582,Soricomorpha,Scapanus,townsendii,Scapanus townsendii,NA,NA,NA,NA
4583,Rodentia,Scapteromys,aquaticus,Scapteromys aquaticus,NA,NA,NA,NA
4584,Rodentia,Scapteromys,tumidus,Scapteromys tumidus,146,1,2,NA
4585,Soricomorpha,Scaptochirus,moschatus,Scaptochirus moschatus,NA,NA,NA,NA
4586,Soricomorpha,Scaptonyx,fusicaudus,Scaptonyx fusicaudus,NA,NA,NA,NA
4587,Rodentia,Sciurillus,pusillus,Sciurillus pusillus,34.91,1,1,NA
4588,Rodentia,Sciurotamias,davidianus,Sciurotamias davidianus,NA,NA,1,NA
4589,Rodentia,Sciurotamias,forresti,Sciurotamias forresti,NA,NA,NA,NA
4590,Rodentia,Sciurus,aberti,Sciurus aberti,622.95,6,2,0.05
4591,Rodentia,Sciurus,aestuans,Sciurus aestuans,177.34,3,2,NA
4592,Rodentia,Sciurus,alleni,Sciurus alleni,465.14,3,2,NA
4593,Rodentia,Sciurus,anomalus,Sciurus anomalus,NA,NA,2,NA
4594,Rodentia,Sciurus,arizonensis,Sciurus arizonensis,646.99,3,2,NA
4595,Rodentia,Sciurus,aureogaster,Sciurus aureogaster,455.57,3,2,0.01
4596,Rodentia,Sciurus,carolinensis,Sciurus carolinensis,545.4,7,2,0.008569038
4597,Rodentia,Sciurus,colliaei,Sciurus colliaei,498,2,2,NA
4598,Rodentia,Sciurus,deppei,Sciurus deppei,249.5,3,2,0.01
4599,Rodentia,Sciurus,flammifer,Sciurus flammifer,NA,NA,2,NA
4600,Rodentia,Sciurus,gilvigularis,Sciurus gilvigularis,803,NA,2,NA
4601,Rodentia,Sciurus,granatensis,Sciurus granatensis,318.44,6,2,0.007784702
4602,Rodentia,Sciurus,griseus,Sciurus griseus,703.85,4,2,0.008025903
4603,Rodentia,Sciurus,ignitus,Sciurus ignitus,190,3,2,NA
4604,Rodentia,Sciurus,igniventris,Sciurus igniventris,700,2,2,NA
4605,Rodentia,Sciurus,lis,Sciurus lis,264.3,NA,2,0.13
4606,Rodentia,Sciurus,nayaritensis,Sciurus nayaritensis,697,4,2,NA
4607,Rodentia,Sciurus,niger,Sciurus niger,NA,NA,NA,0.23
4608,Rodentia,Sciurus,oculatus,Sciurus oculatus,649.98,NA,2,NA
4609,Rodentia,Sciurus,pucheranii,Sciurus pucheranii,803,NA,2,NA
4610,Rodentia,Sciurus,pyrrhinus,Sciurus pyrrhinus,482,NA,2,NA
4611,Rodentia,Sciurus,richmondi,Sciurus richmondi,237.51,NA,2,NA
4612,Rodentia,Sciurus,sanborni,Sciurus sanborni,136,NA,2,NA
4613,Rodentia,Sciurus,spadiceus,Sciurus spadiceus,403.32,2,2,NA
4614,Rodentia,Sciurus,stramineus,Sciurus stramineus,433.3,NA,2,NA
4615,Rodentia,Sciurus,variegatoides,Sciurus variegatoides,485,4,2,NA
4616,Rodentia,Sciurus,vulgaris,Sciurus vulgaris,333,5,2,0.05
4617,Rodentia,Sciurus,yucatanensis,Sciurus yucatanensis,225,1,2,NA
